 	oxsm_fc	oxsm_bh	
Lsm14a	-0.40444071639337864	0.8645001706133187	
Bbs7	-0.954315768441799	0.0006353640030823158	
Pphln1	-0.7946532268113643	0.003793748134605625	
Otud6b	-0.9791630770162573	0.0005084764922994773	
Anapc10	-0.7665407238960446	0.051494831220995324	
Cchcr1	-0.7298501512477057	0.001695154479152747	
Manba	-0.4843325097406847	0.38385567593031883	
Fbxo18	-0.1346029783152843	0.03835976010134871	
Plcd3	-0.5277109381965934	0.30450138303360175	
Rell1	-1.3029039099480826	0.00007429172187948591	
Agfg1	-0.6925879608335321	0.0002930652073596285	
Trappc12	-0.6920126266558106	0.029390369620960585	
Mrpl38	-0.3097616629435397	0.2541523338099027	
Lurap1l	-0.8620217898586949	0.009249341504306913	
Slc38a1	-1.2471267764793565	0.0012879008613150371	
Commd9	-0.9986470399005664	0.000664725755642692	
Chchd7	-0.8905783331498685	0.00014875541154677806	
Brox	-0.33295697702152494	0.5600757249399825	
Znf668	-0.1226447865912164	0.04097496200372033	
Paf1	-0.6408823280913177	0.00019652977994813256	
Alkbh6	0.14789038017358716	0.002180888239728287	
Ipo11	-0.4263720424664062	0.8257755180263608	
Phf13	-0.8844327257574102	0.00941931960393843	
Obfc1	-0.4034601190295707	0.8933445543631277	
Rnf219	-0.7668580418441894	0.0016841757920356476	
Mrpl47	-0.3710256490599863	0.6911745751604634	
Ccm2	-0.6618442064118999	0.013957121521379151	
Prpf39	-0.42310675743001613	0.8726016853784387	
Ncapd2	-0.16448354672201618	0.09044490190345397	
Ddx52	0.17725671046850236	0.14407862825329681	
Nsl1	-0.19109914885903412	0.0016603059941460686	
Matr3	-0.3116252650554828	0.49868238370411266	
Champ1	-0.47166104858491553	0.30306092677220187	
Inpp5b	-0.6894455688924935	0.026096195284199458	
Kin	-0.6265768544308136	0.05218247989528589	
Cbr3	-0.5150884291299406	0.7703211936576567	
Pigu	0.32094764364990563	0.04896744228102863	
Ddx18	-0.055607930616122556	0.13610884403200618	
Fanci	-0.0378697189286911	0.0011638471021033108	
Acad10	0.0016468615630367252	0.01379291484238564	
Amotl2	-0.9642122969550009	0.0023113535784035663	
Dennd1a	-0.4930767442114322	0.6163849279495499	
FRRS1	-0.5390278865523125	0.7521964289886863	
Cdk5rap2	-0.6892169290584056	0.029581352271849153	
Plcl2	-0.15393489687021397	0.07770543454831703	
Mnd1	-0.4004220436171888	0.875022400558384	
Hscb	0.4739786034160167	0.0012570824809248534	
Trpt1	0.45830487489048066	0.000909122412639427	
Mepce	-0.17064709931745028	0.021155815985342597	
Fbxo45	-1.2692186183702998	0.00009286666855845594	
Lzic	-1.1254827580928173	0.0029054197836161882	
Swi5	-1.0815455890678305	5.182857873360715e-7	
Ahi1	0.33433500452997467	0.00042701795986119646	
Vrk3	-0.43861906488100166	0.6288618623290952	
Appl2	-0.6099624709028333	0.21095299709094073	
Appl1	-0.8619011678723375	0.0005732127831831929	
Glcci1	-0.2439106015850468	0.385086204928389	
Ndufs8	-0.9582670422331515	0.009056601436187046	
Znf131	-0.363549223461119	0.4540618124815006	
Agpat2	0.3215011766215526	0.07144239635964207	
Optn	-0.707311496932675	0.23085311366626154	
Bre	-0.1507594041355935	0.00003129920949587824	
Casc3	-0.607942055256598	0.3610584491659168	
Irf2bpl	-0.7969734461208328	0.0037835540668507083	
Pom121	0.0702932814475768	0.10975413470266288	
Stxbp5	-0.9752355822581958	0.0009335645623516939	
Polb	-0.6930712084628702	0.00031495210947908895	
Pitrm1	-0.05381483822935625	0.0008478407558877966	
Abca8b	-0.4315455193931648	0.8603825290184206	
Mta1	-0.5859192633366525	0.017930542521257926	
Alms1	-0.22543791974432878	0.5669260202952016	
Abhd11	-0.4240139566012621	0.9602031195649077	
Ablim1	-0.5723188050723388	0.13388229165256968	
Arhgef6	-0.42400082381433096	0.8517945282416417	
Mkl1	-0.3269670170683108	0.25513252834855815	
Pank1	0.21392408444988034	0.00011252323176881365	
Ddx54	-0.1540220836064092	0.23702812261245534	
Svil	-0.6515337243319965	0.21580011709747496	
Pof1b	-0.6927371778749314	0.39231064207384003	
Commd1	-0.6829742444971205	0.016291036831172417	
Wdr33	-1.0001080902200317	0.0014005960330581491	
Dlgap5	-0.2759174701687159	0.27353770727423377	
Agpat4	-0.21349466675520895	0.5457439319011637	
Apoa1bp	0.09805150850456215	0.006532632402881978	
Sf3a1	-0.6449581157599762	0.028684515504677106	
KRT78	-1.0728944335052382	0.09573311938415971	
Dcaf8	-0.38245829337500387	0.506128623132484	
Ahsa2	-0.9205561066891605	0.004604688753769951	
Hibch	0.10569160925280982	0.007296782707070495	
Flcn	-0.3282495194684981	0.4478315653087954	
Acat1	-0.26285370337277586	0.05260044292111882	
Asun	-0.5337210743847413	0.07077512675148477	
Haus3	-0.8710747187651657	0.010360374439582135	
Eif3l	-0.4362270277722965	0.7831749906854167	
Tspan14	-0.9010482338159032	0.020125982031628565	
Sf3b4	-0.5092913239887759	0.07231364408210929	
Tprkb	-0.504877440784584	0.4705468768819905	
Mapre2	-1.1216405492354606	0.024048857259264946	
Mbnl3	0.27276880007230064	0.024634832519340392	
Aimp2	-0.27616945601739273	0.040138707690713336	
Bloc1s5	-0.41454060886297156	0.992993502534742	
Blmh	-1.182960914275538	0.0008148832099298295	
Ict1	-0.13551927100273792	0.006860352153249927	
Gspt1	-0.49641437960898366	0.5095383461514308	
Gale	-1.3600665026577405	0.0007899576092337498	
Zwilch	-0.5315634796511707	0.2811438271574079	
Bfar	-0.4122728361765279	0.9907580766140903	
Gtse1	-0.5555154131414993	0.11615492546830965	
Suox	-0.5124102500470891	0.5664907429873076	
B4galt7	-0.26805137264140155	0.42531406629375246	
Golph3l	-0.8819646421878644	0.002449956184903483	
Gtf2f2	-0.7534994668133954	0.011247739102383875	
Sumf1	-0.27882122880171895	0.5608181099032294	
Rbmx2	-0.4427043084656171	0.411033737753158	
Ilkap	-0.5554457061188764	0.07134055563701763	
Spns1	-0.9454722910302145	0.03286343855571229	
Nup133	-0.5904983035382976	0.0020725405141124873	
Gga1	-0.4956315968186343	0.12310151814972511	
Vps37b	-0.6191709204735397	0.10356988510472433	
Ccdc137	-0.07217811009348195	0.07767308094792523	
E2f4	-0.3493709641436278	0.6443618209822671	
Aamdc	-0.2556625575008056	0.14427732944505572	
Iqsec1	0.17392195902220425	0.048816540896603006	
Znf768	-0.4540041724227451	0.829737665184394	
Eppk1	-0.45604773068338766	0.3817989360112146	
Ndfip1	-1.0126658950921223	0.02055108129077969	
Cacul1	-0.6541855386489327	0.4202934695506019	
Sgpl1	0.2259126114329571	0.16879268210180223	
Vps37c	-0.597529057843464	0.3684000932252918	
Prelid1	-0.5229195717066271	0.28542688115091513	
Flad1	-0.3173889806101406	0.6211940848988401	
Sccpdh	0.37771697546479704	0.0005950838144773645	
Tmem119	0.6745341169771973	0.013878833972551408	
Pttg1ip	-0.6172023877042223	0.08495057996013436	
Apeh	-0.47409113199242353	0.4669749543549987	
Bud13	-0.5174208957717025	0.318434385288479	
Znfx1	-0.2077414979441151	0.18240613437245512	
Bphl	0.6792901777035194	0.000035843438619549036	
Zdhhc3	-0.2894023141308182	0.4994269288635279	
Kbtbd4	-0.7188685159692166	0.003892924909963196	
Ero1l	0.19050400746849	0.0055084445385806995	
Dock7	-0.9040502153434293	0.000011797182514366788	
Stac2	-1.5076369184105625	0.010295235849535003	
Eif3c	-0.4892912609362793	0.107341148755233	
Tmem234	-0.022580263227850707	0.13183352221337566	
D8Ertd738e	0.06174934968831805	0.015070179456437327	
Fam129b	-0.37945307624662716	0.6315022406173643	
Hyi	-1.316063401365315	0.001551728381662199	
Hid1	-0.5653292611138809	0.2535940359919296	
Rpp40	-0.21035341393716858	0.3036622940995668	
Cmbl	-0.09547567807380168	0.000046327481939175964	
Pdlim2	-0.22485227802481464	0.09983640123013293	
Uqcr10	-0.5075777599766904	0.530169614063252	
Zcchc9	-0.48879978453315825	0.43064654299569555	
Ubac2	0.4268484381351868	0.08120880500725584	
Kdelr3	-0.20398876436455954	0.2069336887357051	
Hmces	-0.5173107263943938	0.39964298450249863	
Znf830	-0.600709648685797	0.003805394768157945	
Nudcd3	-0.7180867413483536	0.0035887653464440963	
Dync1li1	-0.6163421159976195	0.0628869170582566	
Stard7	-0.4320965755770278	0.9356929454950597	
Coq6	-0.305891126617146	0.3822377358932024	
Mtss1	-0.9976400019347013	0.001768201017243775	
Chmp7	-0.7871599742696064	0.2123104917085439	
Cog4	-0.5637900511639643	0.015221404065835257	
Cgref1	1.2047276183976636	0.000011028835690449306	
Tmed4	-0.12001962017558221	0.18362476745634274	
Spg20	-0.2333161358900862	0.11084617767146056	
Rnf121	0.04286532925548816	0.12331639386546332	
Phospho1	-1.8178699418293396	0.000045026264198409005	
Taf6l	-0.04306478828403717	0.020600949763997387	
Mrps18c	-0.13730996793391628	0.08109005912006383	
Dnttip2	-0.36882120100270077	0.7599281195170797	
Ccdc59	-0.4970508570979971	0.2740805682681748	
Cirh1a	-0.1961909800694685	0.38998039732587747	
Klhl25	-0.522937145014196	0.32676517254862714	
Gfm2	-0.18498782861889798	0.02398106203361689	
Bst2	-0.15213950117170214	0.17959281789726858	
Pomt1	0.8621773585043134	0.0006870499919379469	
Aagab	-0.5593831214832957	0.16786389336952304	
Mtg1	0.2421975812731703	0.03425920961241896	
Actr8	-0.616965853870528	0.25223307745327794	
Gtf3c5	-0.5544203061801318	0.030008359417512242	
Seh1l	-0.5617145608623265	0.2225894785894757	
Ntmt1	-0.858671504934976	0.034129089209654656	
Nudt4	0.33233220374344247	0.0010095735254209925	
Iffo2	-1.7040298046880744	1.589973523576931e-7	
Abhd6	-1.0452129521120754	0.044571342588081944	
Mcam	-2.923312667880722	0.024621181341500452	
Ptrh2	-0.009766224840675502	0.012701388637026705	
Vps18	-0.5593932392220935	0.22456200514422464	
Exoc6	0.02654195703947157	0.0011181451009470347	
Ubqln1	-0.6394879218293067	0.06941264140174003	
Gle1	-0.29976062618511495	0.006932543540383468	
Rfc3	0.05456440339702203	0.000042665213909461195	
Pspc1	-0.4949220951691421	0.37970994427460075	
Nupl1	-0.7279560777746901	0.001752296669173914	
Ccdc12	-1.0177593215571217	0.00004937324637990718	
Cdc16	-0.8839609670388722	0.004389373952796396	
Rab11fip5	-0.37743913366639553	0.7919279628894794	
Igsf8	-0.27881398493234505	0.041974333429837495	
Commd5	-0.7004254490287792	0.019184345758199512	
Cdpf1	-0.15096539270555356	0.03350347090721827	
Plcd1	0.09870774281475737	0.0010895207328514521	
Brd8	-0.5545798847161343	0.17056981638555935	
Mcmbp	-0.3247229460237767	0.08139139032597294	
Rbm19	-0.5668847495693151	0.22681091296917869	
Tbc1d13	-0.40999341737985995	0.9620389495922085	
Wipi1	-0.5750463270874531	0.0292900463895274	
Mcat	-0.26872062944257186	0.21655088341746828	
Tut1	0.15742433300324746	0.006768116756767035	
Ppp1r8	-0.6852909995895127	0.00466140074758222	
Tspan8	2.2727480151101918	0.02700098911097201	
Hs2st1	-1.2490433715689582	8.597798509720636e-10	
Ttc4	-1.1796119575851698	0.00014804322904837864	
Cog6	-0.565261426597335	0.0034140285257403904	
Mterfd1	-0.3266730207981493	0.48504727074916565	
Ptcd2	-0.35266367863618875	0.4215117386695443	
Tcf25	-0.4927208723948913	0.4876601618739856	
Cdk8	-0.5102369924354613	0.17592613920598404	
Nop14	0.11924606275206294	0.08949061180754964	
Thoc1	-0.2893561045492054	0.023113807041142506	
Dtx2	-0.5856947366327753	0.28331494309358973	
Vwa9	-0.553968966846894	0.0003891376336216586	
Cluap1	-0.3634382165087999	0.5044258555572438	
Tmem66	0.6795334018161787	0.04472492588204231	
Ppp6r2	0.03999908175918671	0.03899437068786835	
Ccdc58	-0.5737647498895897	0.1189862337182195	
Exoc1	-0.29058942528180154	0.07030859821069807	
Sh3glb2	-0.7567097398654177	0.003684640409937641	
Irf2bp1	-0.5732492803836922	0.1510506010486897	
Qil1	-0.3404399003940657	0.705175469154247	
Hexim1	-0.7440135815462681	0.01686877051721034	
Cd109	-1.1317411551388288	0.002209033336068359	
Cadm4	-3.0923663038227716	2.5805749915008684e-8	
Nup85	-0.5882846571677786	0.03310033571164952	
Rufy2	-0.6895551679473356	0.00526618479599162	
Cdt1	-0.09039431432408504	0.0002478844797477466	
Arhgef12	-0.45801539018817905	0.1133984682196395	
Slc30a5	0.22108853280180124	0.000294000262035261	
Irak4	-0.41981296619583547	0.9513810346866414	
Clybl	-0.30253035143039453	0.3321281064819943	
Nup35	-0.5006047285870776	0.1448329305807937	
Luzp1	-0.7117660772540166	0.0036121222671631056	
Pcolce2	-0.8114480406425314	0.14766556608383913	
Rbm12	-0.7252274189857212	0.035425858481560706	
Rttn	-0.44489933241681767	0.8319810898371439	
Lrrc8c	-0.6945252080922791	0.10208235639862305	
Rhoq	-1.0023181249924988	0.004948306993036667	
Sh3kbp1	0.14302952188559107	0.00041187589010292954	
Snap47	-0.5004839812637868	0.21807056008633005	
Prpsap2	-0.08042801355199578	0.03240995259622458	
Smyd2	-0.49795135358883286	0.3239782406323218	
Apbb1ip	0.6258429440178758	2.807439414804578e-7	
Tbc1d22a	-0.46414107267456356	0.2614692678613797	
Actr1b	-0.6226450530662537	0.1230371198677574	
Zmynd11	-0.03906927824696918	0.0006392141919838139	
Oard1	-0.888247732141029	0.000023930628510914506	
Eps8l1	-0.8918340970032191	0.03026467988835401	
Usp15	-0.9757693482793987	0.015552211835289622	
Wasf1	-0.1820559975997456	0.0030222917326833396	
Arl6ip5	0.010846979342720635	0.11553468559788717	
Usp33	-0.3542614374158139	0.6459402983213482	
Nol6	-0.4084602721212589	0.9236207556089515	
Vps39	-0.37273042904725	0.7732102097327408	
Cadm1	1.0147231568598698	0.010855213641812935	
Cadm1	-1.6182747098020265	0.00039496744298355633	
Tmx1	0.3858832608506447	0.031797836036108425	
Aspscr1	-0.4601028230709565	0.570711926299191	
Banp	-0.49765170183969687	0.43279891994823494	
Exosc2	-0.49153383515810867	0.18154710552094433	
Cops8	-0.5100195463295446	0.28744103748208866	
Bbx	0.3507626325061294	0.0013258948486203933	
Nae1	-0.5898825864813492	0.002633770670396757	
Mpdz	-1.2362074212870595	0.0003797606828327799	
Camkk1	-1.614594278816808	0.000137520729953788	
Dhrsx	0.7334900328961654	0.010566482063069793	
Clptm1	0.2416868696205531	0.08081857199715081	
Eml3	-0.27183806783032666	0.13703495078574468	
Lrrc14	-0.026154150717293895	0.061107511424659894	
Alas1	0.11376661705768991	0.006465597607678517	
Akr1c13	1.1184011253872614	0.0067421920948698396	
Dak	0.3574438761059222	0.043852518062454396	
Ccdc9	-0.5540234702606059	0.010558686184326942	
Rpap2	0.08601642146054025	0.027312154000331507	
Mic1	-0.6999145633568775	0.05234462680980574	
Wrap53	-0.5151191061238968	0.2210706889164995	
Kctd5	-1.1054889060393782	0.003882440059415484	
Nrm	0.8311212243391928	0.0049249380261076215	
Rbms2	-0.7127262357273938	0.07841325181730995	
Cox18	-0.26066750192065713	0.3334346559491628	
Scrn2	-0.03813310419335243	0.010443412999348582	
Ndc1	0.26728917062368207	0.08196817190706095	
Med25	-0.4340260490399935	0.57440193757313	
Med17	-0.543058583933555	0.1792598661331129	
Kdm4c	-0.9395439884947645	0.00009225455306661753	
Gpn1	-0.7755108594096362	0.0003023264731778495	
Mavs	0.31039556224161435	0.027891341550980105	
Cant1	0.025694835400696052	0.0046722639536662175	
Wdr74	-0.37068181859763294	0.3753111514138158	
Rabepk	-0.32820990086215207	0.5918241017203152	
Dhcr24	-0.07236973522781198	0.3637044767342119	
Rdh10	0.8673511803448988	0.004319557599467094	
Ubxn4	0.1213677218510107	0.05469809998848636	
Pex19	-0.6189096884251276	0.4181765943142497	
Klhl20	-0.4141925656716494	0.9918752067541684	
Sco2	0.022514861317701234	0.21667686220961146	
Zfyve21	-0.49593281856959526	0.5849209674387326	
Lipt1	-0.7350224247206563	0.00006842193651677853	
Mul1	0.029990030034460696	0.08754148766857597	
Fgg	-0.8824196009079347	0.3879711618648685	
Ncln	0.5030459321767712	0.0144737783515644	
Cth	0.9916136329173107	0.04523357688513239	
Tbcc	-0.42443120786230865	0.9025527973697044	
Ak6	-0.7337268168997697	0.044137262238115836	
Nrbf2	-0.4066173709914886	0.7988915438678664	
Tmem242	-0.14033861731706904	0.10353956438795751	
Abhd14b	0.8328223595995204	0.006030230111413492	
Fam20b	-0.19779656058224288	0.03281871799790298	
Med9	-0.5601016780246048	0.15671265582179117	
Rnpep	0.19972862552579723	0.0001961560297909396	
Acsf2	-0.471609922313178	0.7708665280887436	
Micu1	-0.21395277079415792	0.1350554731465937	
Kptn	-0.532699057868749	0.3526270992623018	
Utp6	0.03307034350827009	0.15056382270929675	
Sgsm3	-0.6492801743120781	0.01251208935224671	
Tmem97	0.5483372569073389	0.0060162648023080545	
Gripap1	-0.24695835955434936	0.08918857213039483	
Tmem143	-0.36143749723389507	0.6416286295691165	
Bles03	-0.14093053208982942	0.0343150761927553	
Pik3r4	-0.04279655222747097	0.0033249861713135105	
Abhd4	-0.23234870347799208	0.09125994469456453	
Ttc8	-0.12906518556996646	0.0015193378970121047	
Hip1	-0.5785183584881596	0.03565358024191866	
Gtf2h3	-0.32315995418501087	0.5678708991771073	
Lars2	0.22495519700979624	0.002139231487836565	
Fyco1	0.1543735633695397	0.0020089354357758537	
Myh9	-0.1237014273803802	0.0010532053084351919	
Wash1	-0.10091912015454062	0.03532861330420209	
Phip	-0.11255802538626546	0.29145100289084447	
Uhrf1	-0.1808338405580817	0.026423034269050967	
Dapk2	-0.6991951289911681	0.3266053362475363	
Parn	-0.25818708390676054	0.33162454871454455	
Ppcs	-1.4024149809524804	0.0000014933381871938984	
Pafah2	-0.5341312692430176	0.3530201042494753	
Fbxo21	-0.7723703754088008	0.000021640410291128308	
Ubac1	-0.9751923318847655	0.000002383306335040202	
Alg9	-0.12083117797672163	0.24868896750619415	
Hdlbp	-0.3932815531155977	0.5594730214795831	
Nit1	-0.13660328085495907	0.13158231490839342	
Adpgk	0.6961518611763019	0.0030485892963624476	
Zgpat	-0.6710384783390464	0.05945118718372751	
Psmd2	-0.676778328082393	0.03257192126213023	
Hnrnpul1	-0.27017278923646304	0.07601739272677802	
Atp1a1	-0.22090703635375028	0.0048688890906908805	
Ccdc92	-0.7989741724202232	0.012715135071462205	
	-0.3337240279173253	0.29483709055367086	
Mical1	-0.5258261326349631	0.3682834902524484	
Ccar2	-0.6900911141093388	0.009886829138001247	
Cdipt	0.394655926550764	0.051885055354859315	
Ptgr2	-0.547724397558305	0.44008392833359095	
Sirt2	-0.16157328514792915	0.029894001418996834	
Dock6	0.16649681430785396	0.0013387858498848197	
Rprd1a	-1.4905420408349572	0.00011210833302326698	
Cep57l1	0.0015095660598466291	0.028427496710518252	
Stx18	0.12812552341679717	0.10002402721586925	
Mrpl50	-0.27558207312471183	0.09788507983966022	
Gpsm2	-0.291058131794413	0.3067234914383531	
Mitd1	-0.5212311591799526	0.4649224941641986	
Ddx39a	-0.8041970712725593	0.00001721150672153707	
Ube2w	-0.8474512567699066	0.0013484798197963396	
Tmem5	0.11568153005221972	0.0032770700493396907	
Efcab7	-0.6080888463102792	0.18541110061722366	
Caap1	-0.7020892637144552	0.11825862437114645	
Zdhhc5	-0.5663618667663556	0.15352265928031633	
Ttc39c	-0.8638011722676964	0.027339427390782017	
Naa40	-0.15048626601975834	0.021273858677456434	
Mtmr6	-0.362058681399795	0.11714563402464945	
Smg8	-0.2785733441179064	0.36067341716781165	
Mios	-0.19672876345280174	0.24310658800264365	
Mrps23	-0.17860383605487473	0.0237627495000351	
Rcc1	-0.8513810438886064	0.0008160359303896532	
Oxnad1	-0.656491859382561	0.13589830977161493	
Ankrd49	-0.6803331273440048	0.11107137743162501	
Uba5	-0.6480321247650922	0.007183362115266775	
Paip1	-0.6413596625031619	0.07266658683913363	
Taf12	-0.4912133807248605	0.33391099296795423	
Pdcd10	-0.31219238978432284	0.251158131312775	
Cul7	-0.6848684926937761	0.09141800243049915	
Thoc3	-0.43162058668809117	0.8538179248543839	
Fam114a2	-0.5346412959526838	0.3028233170607505	
	0.0844779768240081	0.021961498378964016	
Slc35f6	0.08614061917548348	0.00009652193767636886	
Cd276	-0.845286138356917	0.0005006911942583365	
Ccdc115	-0.6335565785394932	0.06727974499983178	
Chchd4	-0.16902228087838536	0.08906678447562441	
Grk5	-1.3094425175714102	0.0007614375732526711	
Sav1	-0.32029963149852825	0.3703934654041623	
Pla2g15	-0.3328744900592306	0.383033672246796	
Rpe	-0.04885216284037455	0.00000572741840076304	
Lmcd1	1.8838819453693842	0.018672318157579124	
Rpa1	-0.7784603545542115	0.018450000616200887	
Exd2	0.04042173987279209	0.09920999931978831	
Cnot6l	-0.4840560410657822	0.31853172916745115	
Arl8a	-0.12046249431056356	0.12715115703579943	
Epm2aip1	-0.14022715021953186	0.046469904837719615	
Cbwd1	-0.6112821515940504	0.0013661783722281366	
Erlec1	0.1513935522972585	0.00005913583780514068	
Gpn2	-1.032321397641239	0.003140742529736485	
Nle1	-0.24952048354380152	0.1380653850430099	
Vps4a	-0.5269546609244204	0.16781822021015075	
Tmem30a	-0.08671840836641233	0.001013269670828714	
Rhbdd2	0.195510305292398	0.03073522034646305	
Hnrnpu	-0.46364883217476593	0.4516355573254904	
Ing3	-0.3792791236881061	0.5119717306508249	
Mospd1	0.3094275421799073	0.037857972381657196	
Mtmr14	-0.03373867863287099	0.13817023075430107	
Slc25a3	-0.09200390096834048	0.07063084375251728	
Klhdc3	-0.9227059188140578	0.0033853745986048064	
Rbm39	-0.46164690031956496	0.14998951917316103	
Sec63	0.12853042554179953	0.2379553351900027	
Amot	-0.6085416508291652	0.3472044459533667	
Agap3	-0.47177335427450123	0.7295995438239132	
Pofut2	-0.2738283497257232	0.2795601726174201	
Dhx36	-0.15070203946449698	0.24544798503698978	
Setd7	-1.0730511856415617	0.001531569401217393	
Nudt16l1	-0.7002654816765151	0.1027832912710382	
Rab40c	-0.3078439710063591	0.4656293609550358	
Gatad2b	-0.40202463919016296	0.7333687969033148	
Gtf3a	-0.25063365490888645	0.2693902864389179	
Flnc	-0.7552215510989706	0.14352439857280108	
Cspg4	-0.04857646873183141	0.0992740706266192	
Imp4	-0.2801686007074105	0.39614954452446033	
Taf9	-0.521037150551012	0.15125460966134066	
Pxn	-0.7933020322364965	0.0005101966221439189	
Lrp4	-0.3502985350633721	0.7841710101488142	
Mob2	-0.5477683744835836	0.31203405603257284	
Ipo4	-0.40435183494245336	0.9252722070047701	
Pla1a	-2.297332149764659	0.000006458465176603676	
Noc3l	0.4677606657783397	0.01847162178514205	
Vmn1r43	-0.7621950030033159	0.12187358894801265	
Sfpq	-0.6064996723433723	0.08641987854879497	
Nprl3	-0.42462853545525486	0.9258230097911366	
Mpv17l2	0.1195507176320211	0.0002961029986366544	
Myocd	-1.2739745244919412	0.000026128703118239485	
Irgq	-0.7471223991493904	0.011498963011425289	
Ciapin1	-0.46817564564786496	0.5084355573945607	
Impa2	0.0870908600371302	0.01368370124503032	
Lpcat3	0.6782427201143908	0.008441190122072244	
Tram1	0.45767527644675	0.023092948682680834	
Wdr13	-0.16459975309826044	0.012347642494255589	
Acot7	-1.0430045283119906	0.03890358882994572	
Abca7	-0.11587078258254625	0.2181559740662838	
Rab14	-0.15527767945833634	0.040487281862381944	
Chn1	-1.9941996256573913	0.00001653764677504791	
Sfxn3	0.2332917588384378	0.000015858972921327137	
Isoc1	-0.52661661441383	0.7201839120854525	
	0.0035365837919841057	0.002436039326887847	
Rbm42	-0.594580467381156	0.12115745212152958	
Tti1	-0.6936052631917216	0.06622189040846978	
Npnt	-1.4799649533735795	0.005414546681285567	
Acly	-0.3910017571544757	0.7797823119455012	
Poldip2	-0.17483984858148746	0.01150904964060932	
Hps3	-0.5323226750715754	0.14273524898708795	
Eif4a3	-0.589022126295811	0.01592589188130273	
Ghitm	0.25398224912860845	0.14704176788508608	
Ndufs1	-1.042390288001991	0.000037437137590041805	
Slc27a4	0.11498343379647044	0.16306389711657726	
Nifk	-0.5318255484361052	0.05649841302242116	
Snx9	-0.30945478084029393	0.1756146914427162	
Memo1	-0.4656318657878582	0.6640576989641184	
Rnh1	-0.9786735139209255	0.000028816962885142808	
Prkcdbp	0.6419015206965821	0.013468542515736443	
Stk38	-0.2337866515564698	0.34878858612162034	
Pqbp1	-0.41453809708941597	0.9967051459365781	
Bzw2	-0.41387838333962346	0.9853076839070525	
Itm2c	-0.7171145886530674	0.004164732304726489	
Terf2ip	-0.12476954284019323	0.010888885975096917	
Zbtb1	-0.7467407528068649	0.003971491848011373	
Wdr45	-0.3032496908803524	0.5889988455225561	
Rbmxl1	-0.35656797923081307	0.23619791174527013	
Ppa2	-0.5154384252302217	0.6782248679983833	
Lrp5	-0.3570873997800312	0.5842638004314323	
Znf24	-0.8834727722854612	0.008281771271648723	
Chchd6	0.10062598151107743	0.04064493127328684	
Ddx41	-0.33104122001989605	0.11830464048477007	
Tmem101	0.023961798404337546	0.14970788948443442	
Atp5c1	-0.28866299631632636	0.060930519642207914	
Ddx1	-0.5994042196838614	0.018317205071385203	
Map1lc3a	-0.8479976787754467	0.0011428936611029446	
Brk1	-0.38899931711530056	0.838575523852784	
Farp2	0.37410734151898783	0.00006013629664561464	
Nsmce2	-0.5535526056740411	0.03471373895448456	
Cbr4	0.5408248179991328	0.00022059180371539338	
Fam3c	-0.5407076597272263	0.553187692326758	
Yipf1	-0.48805432253913433	0.2601456125809423	
Ptov1	-0.5199321941064305	0.42456064781969305	
Sh3bgrl3	-0.5995160529436777	0.39451445233122584	
Golga4	-0.5509358788530252	0.23273206042790046	
Zkscan3	-0.4674757831586804	0.5714142316347308	
Ubap2	-1.2503498710499725	0.00019024043252747206	
Tmem168	0.13648230411012546	0.00041131984147014595	
Kdm4b	-0.1731436271356204	0.19653737706717958	
Znf622	-0.6471389000421264	0.08278508118899333	
Smap1	-0.39308844966669987	0.7944736575094837	
Slc39a8	-1.5661467949590182	0.00033536072226574107	
Tdrd3	-0.519249288692167	0.07837215258606393	
	0.7461979769430098	0.001763082678154106	
Usp3	-0.3314755476305203	0.6204180422693337	
Ncoa5	-0.8612948121281719	0.000846429417578394	
Klc3	-1.1909715638867284	0.0012844999822184816	
Csde1	-0.6897735447999809	0.002898863774995844	
Tmem19	0.6140317171117143	0.009968446329374773	
Golga7	-0.6374644348429318	0.06518188331359966	
Rbms1	-0.4064089211475444	0.7981552802567424	
Fbxl15	-0.5331598084650608	0.2377598971489904	
Ubl7	-0.5768816433041403	0.03797270558858727	
Usb1	-0.8927586435882083	0.004899982562917076	
Ube2e2	-0.6824033289419063	0.007016767270949963	
Vps11	-0.5179510061230151	0.3870901237645452	
Man2c1	-0.44250781839995973	0.7711744429921394	
Txndc5	-0.3128862005238736	0.4637991580646402	
Cdc42ep1	-0.6990670924638209	0.05852900351684936	
Anapc4	-0.890091284387065	0.000498972712911334	
Slc15a4	-0.7815148703267688	0.0063103395060055585	
Tipin	-0.3442609304711899	0.32288133188397145	
Plekhf2	-1.1809798194592018	0.000010803722735355803	
Ubtd1	-0.37825872794956966	0.7260104936232471	
Setd3	-0.42004055778580274	0.7275062458991625	
Pot1	0.39270535306118903	0.0008108094909003587	
Daglb	-1.1719320623267393	0.00012863251376141313	
Gpr108	-0.21947366312751887	0.07432445382253113	
Polr3d	-0.4628251584318761	0.7171709876842101	
	-0.3103444678939379	0.42501115632978326	
Ndufs2	-0.7174372429702268	0.04086772415475748	
Snx15	-0.2549927568826742	0.033338124188083886	
Fam192a	-0.49095004403776255	0.40177401168479476	
	0.5519955580924936	0.002605732852211868	
Cdkal1	0.004205987523516542	0.09199182980506683	
Fig4	-0.3298046865099267	0.05796733706701185	
