 	mecr_fc	mecr_bh	
Wdfy2	0.4382390039691676	0.00009377241214837688	
Aifm2	-0.1035719361817832	0.30353701913210274	
Senp7	0.28358221161349134	0.007355254747984034	
LRWD1	0.29592588392575053	0.11916918775826316	
Hook3	0.06554657072525928	0.40352275501571067	
Klhl7	-0.35233009051522435	0.015665455806967734	
Plekha1	-0.2453932798137318	0.0024641643643052045	
Smad3	-0.4002157237274388	0.004491214712863605	
Foxj3	0.028664394199868815	0.748455900089125	
Dock1	0.32807005437174985	0.024678596983660525	
Gpr107	-0.16572243588228996	0.03684271496529926	
Timmdc1	0.15349565522855438	0.1219397936457363	
Pggt1b	0.2650516674785036	0.001870204098996184	
Cops7b	-0.28987526291058147	0.003702317098937694	
Lmod1	1.8933361617704936	7.755661072704172e-8	
	-0.16424376357144524	0.0008829726999091804	
Atp6v1h	-0.337927857648258	0.0001835272800981867	
Whsc1	0.17135397364168828	0.004578680075214851	
Pdcl3	-0.5553695731893071	0.000023293451204931347	
Ccdc30	-0.2351592047884602	0.12947145204069738	
Aph1a	0.15289733566469946	0.30088354220364305	
Dpp9	0.3203536962215242	0.0000444893137243817	
Mettl6	0.042992167907474774	0.49958460247733405	
Qdpr	-0.388053856010597	0.030717336901610916	
Stx16	-0.016245995863552028	0.7450107428466782	
Snx17	0.023351887627937443	0.801215046954295	
Mterfd2	0.08242881969558155	0.2960173988563894	
Csnk1g2	0.20480288652766407	0.01983560336353247	
Ppme1	-0.16330948771158665	0.14021904187751325	
Rspry1	1.00003007632016	0.001951544465261987	
Lrch3	0.010213511291463485	0.8902684225786672	
Nudt9	0.26764337159648394	0.003092251024955487	
Ganc	0.2874208809661263	0.00012322950410978482	
Ptrh1	0.3596552809814473	0.013172145548488027	
Nob1	0.04314640702171744	0.3833029003664756	
Ttc12	-0.16367164938294965	0.13746739126388932	
Usp38	0.9356989876930564	0.03661071657745584	
Kdm4a	0.13437654788389272	0.008297232630999303	
Synpo2l	-2.848735142858986	0.00027993337067228557	
Steap2	1.0985040907408319	0.0000063005897762622774	
Cdk19	-0.053453293332042864	0.5890065664082461	
Aldh5a1	0.3914414232345122	0.0004310703445664614	
Arrb1	-0.4384348481611294	0.005033774280988398	
Orai1	-0.08499842293207358	0.39006906706402145	
Slc38a7	1.229682369404325	0.000008519671182392407	
Phka2	0.4202716286579839	0.0011141198568334492	
Rbms3	-0.042725863941349564	0.6398995784157969	
Ptges2	0.15525471953623166	0.037048690355768764	
B3gnt1	-0.05957892837090635	0.6728626689690955	
	0.04285169239272064	0.4933236289001057	
Pithd1	-1.1813460939994442	0.00006836079460966006	
Usp40	0.22856994689795357	0.014900120408595481	
Rhpn2	-0.7315753828481307	0.0006465913866552686	
Gprin3	-0.2524034221419784	0.061019987778071126	
Acaa2	0.4787926848562207	0.017771593641367916	
Osgep	0.12344855106940895	0.12199019409462983	
Larp4	-0.47782700006172457	0.000004559886413838811	
Pkn2	0.13610125257034728	0.1424471059941429	
Etf1	0.0027478044593242826	0.9692125263019995	
Kiaa1524	-0.2817615123049248	0.02907344713625632	
Naa25	0.16730163955198482	0.2747155224205965	
Kank2	0.6072206498014353	0.00009049778265744809	
Ctdsp2	0.25158157045859997	0.007532302465728608	
Rbbp5	0.11412261240066449	0.1331359272371048	
Pgam5	-0.1348908599852167	0.03432885467782236	
Gemin5	0.3688851915962269	0.0000836511465790777	
Pxk	0.6505546492311832	0.0018943702633801912	
Mdfic	0.15815789512276918	0.3880540364139244	
Vps13c	0.6153351514640263	7.760199092717051e-7	
Engase	0.01745650098828204	0.9175649216516562	
Fndc3a	0.1001049492676143	0.7220114141810494	
Osbpl2	0.1812923044016006	0.1498349709393554	
Clptm1l	0.3313031176490044	0.17868739999963726	
Commd2	-0.11426078454409878	0.2702471034172438	
Ift57	0.07521693591784302	0.3905789171005707	
Tmem62	0.5899343543793536	0.07158287483857574	
	0.21814571317432926	0.08893718474848654	
Agap1	-0.21116461888052024	0.004031026908658708	
Arfrp1	-0.3800139285239867	0.004197403637699948	
Iffo1	-0.7696231735588777	0.0008375301836911471	
Tmem87a	-0.1213434386962252	0.08099102843678924	
Pigt	0.2545083813461294	0.2630064617503796	
Osbpl6	1.5576995875982809	0.022216519982386506	
Bri3bp	0.898592078371105	0.03251322184556256	
Tmx3	1.0554169003342084	0.004459082409541833	
Nkrf	0.1650923946484248	0.0907625034361196	
Znf574	0.1038913922137787	0.4023222859507749	
Hat1	-0.0855530198189345	0.4429950979150521	
Usp47	-0.31713027920418096	0.0019058322446286315	
Slc44a2	0.22275782247583956	0.09018593975989111	
Slc44a2	0.525273460123499	0.000027470994897401696	
Tbcd	-0.2605040762851442	0.0007407723264003847	
Poglut1	0.7879131846794651	0.0002140459244139251	
Taok3	-0.5503662240916034	0.000010844308778938475	
Trmt13	0.018357215124103064	0.8262786190325887	
Tbc1d17	-0.07425011785131333	0.5637570874420741	
Chd9	0.6042124709545889	0.056734751748811714	
Tbc1d4	-0.30992539273287173	0.06191797790920017	
Ythdf3	-0.00800240001239394	0.8284652830301769	
Yars2	0.28291227879528397	0.002618147036713693	
Cars2	0.2759930628136516	0.016836128532985085	
Itpk1	-0.2893094198879584	0.10823101198412777	
Lcmt2	-0.07557976393276039	0.037271522003622576	
Lats1	-0.34618948900356245	0.08780525375130409	
Tor1aip2	0.4161360695799924	0.1852632517062897	
Eogt	0.34367717085149707	0.09439651958919874	
Ttc39b	-0.20746660152300817	0.03489509234683042	
Slc9a9	1.941276433939829	0.0000013107725341498504	
Prkd2	-0.03465771961411501	0.6010763193560643	
Parp12	0.5291340036969042	0.012298341676919396	
Tns4	0.1891729479964717	0.20867219375482424	
Rint1	0.14080090890490585	0.012288665088154311	
Ston2	-1.952752017032029	0.000006548851651125262	
Tigar	-0.3566144004914362	0.1808947517281642	
Slc39a13	0.029676661571119756	0.8871246925255406	
Pogz	0.2897782107318505	0.009629594783735929	
Dcun1d2	0.22899509623792066	0.002504405897477776	
Glmn	-0.014024147236725444	0.7852779975178442	
Anapc2	0.12540894479453288	0.038081751008581834	
	-0.22659738775736266	0.003832692599667569	
Dhx32	-1.4265822786678404	9.327973217700987e-8	
Lacc1	0.055613730909435354	0.4406936042890993	
Nhlrc2	0.09287766611870905	0.07988238714125369	
Srek1	0.08584844215429291	0.10909660299555599	
Wwp1	-0.40337576227384586	0.00009484986761339974	
Trim35	0.07281150310594676	0.4068763821960698	
Arhgef10	0.3785105686184863	0.00540134173206445	
Rps6ka5	0.5945803190512459	0.000008187989991447743	
Map1s	0.19313205591495147	0.00008115616554403523	
Camkk2	0.3905231018706243	0.0008226388753201497	
Strip1	0.1548400986963398	0.09755553158484555	
Snx16	-0.2727146928756532	0.02586668710942966	
Taf5	-0.1007331396345726	0.10958345619777395	
Zhx2	0.1951489157896584	0.1539297791718207	
Farsa	0.2356831405028981	0.0002624921689298413	
Trub1	-0.04595116395999249	0.5856819018410848	
Arhgap12	0.5500790540530449	0.00001717033529876382	
Eftud1	-0.14193523220716503	0.002664694253895681	
Ing4	-0.1564634418545165	0.06256706073782076	
Vps26b	0.5396044648543773	0.00003735438971752463	
Trim47	-0.4244947506722422	0.00013203757847203213	
Agps	-0.1716815466680088	0.03453558336365605	
Epc2	0.33629651082215706	0.004041391801319202	
Atg16l1	-0.03550826802078364	0.45077305275128954	
Sowahc	-0.9725071407726987	0.000006348239025293317	
Slc25a16	-0.21880089234633918	0.24982804854256688	
Tmx4	0.2247202347460445	0.43107052108147603	
Paox	0.8435316291259213	0.0039291293315814775	
Cog5	-0.08977460899624658	0.024785800831908428	
Gpcpd1	-0.00483757577817314	0.9452150412315548	
Wdr59	0.19913261130160287	0.0015707291617119187	
Asrgl1	1.4582036699844838	1.1652075554782023e-7	
Mastl	0.21139441395703218	0.013653792550086023	
Znf451	0.5236924927899111	0.00028364207933249686	
Zhx3	-0.23099588950325217	0.014403135767831901	
Dis3l	-0.17102877707111916	0.03644367544764024	
Fem1ab	0.13135520757240357	0.035836694111673374	
Sipa1l1	0.24310571778267118	0.015553263418523235	
Tlk1	-0.1064570759623247	0.20220173980158038	
Frmd6	0.0997787408778158	0.2337400221790225	
Itfg3	0.6813447939691624	0.000057805588112707405	
Plekhh2	0.2078771384506886	0.25644693199599733	
Lnpep	-0.0007175150022234637	0.9885771163882692	
Ldlrap1	-0.21363218699901895	0.009489953429030324	
Slc39a6	0.08422415774463439	0.5003035264184433	
Dock8	-1.2579669830295863	0.02652725245440848	
Ncaph	-0.22690596464276364	0.030167975658409864	
Cpne1	-0.17162396190834733	0.06941329186674354	
Prepl	0.07110539391488464	0.540894075891611	
Myo9a	0.496616260849674	0.007107775815652184	
Cers6	-0.2065036308341231	0.46293307864968036	
Frs2	-0.03339960521274227	0.6006712212323397	
Mbnl2	0.015967457177835622	0.7366731930075909	
Mtrr	0.3060378064418212	0.000009554815371878416	
Thop1	-0.1951136471632139	0.016167686235392675	
Camsap2	0.2911760536896627	0.020756521226964485	
44450	0.05902664633358549	0.5752218767926098	
Iws1	-0.5224398165190454	0.009366332007955757	
Tmem120a	0.723036129584459	0.11258213609390054	
Csgalnact2	-0.25890103656845403	0.08525522295683186	
Znf428	-0.12117507208708156	0.4331649864567366	
Smim4	0.012351906798575143	0.9181101482093764	
Med19	-0.3183500665959673	0.2260300897146258	
Ccz1	-0.28681083372907334	0.0001026767238311923	
Trmt10a	0.46489726605820836	0.000008438561492927082	
Ska3	0.49230058943791993	0.0023452371594833606	
Tsen54	0.4806438012559438	5.993888964270465e-9	
Hdac7	0.472548935715274	0.003321431843882429	
Ptcd1	0.1835485491804015	0.1465881964697482	
Kiaa0196	-0.09199458576564258	0.010881057131680555	
Dus1l	0.26373087951886387	0.00011110730583817125	
Rbm14	-0.056078303978676275	0.4229632219269431	
Layn	1.5304994234058142	3.5957820468167675e-7	
Rft1	0.750231359939238	0.012080462803773636	
Fam120c	0.6956130218944352	0.00219560919877325	
Klhl30	-3.2608055034765946	1.9494538979350236e-8	
Fam203a	-0.34913489248646434	0.0004939370619341197	
Mettl3	0.30418352519102804	0.0103801008325231	
Casp9	-0.5388639775727496	0.006939250494055362	
Brat1	-0.16563548633719893	0.0021117927487489803	
Tango6	-0.34142113621302006	0.0005735997032118733	
	-0.8519344208731335	0.0000025770092056107297	
Ccdc90b	0.20375042137860352	0.10736006451979528	
Guf1	0.291577203555655	0.06834526435996208	
Lmf2	0.6509994012893293	0.04356243797302392	
Kntc1	0.3058766483898726	0.000464673197544711	
Yipf4	-0.06980981453538353	0.3535284392697773	
Vcpkmt	-0.21978560033438016	0.06873633490241166	
Eri3	-0.09401816121232334	0.20203934351430436	
Unc119b	-0.25752243980488493	0.0020772536907820416	
Tbl3	0.010746893779935601	0.8663124740334106	
Aida	-0.2965676379364565	0.010955534799240406	
Dennd2a	0.22963419841043853	0.1261491900061746	
Fbxl3	0.16174599182821245	0.3106085348953048	
Nelfb	0.015160328731727941	0.5392706008594002	
Endod1	0.5121896068408125	0.16341946411587627	
Heatr5b	0.21657791352268918	0.01979753927356949	
Rad51ap1	0.4549711715375358	0.002150966253331674	
Lmbrd2	-0.2637086437141769	0.027545180637716285	
Fam118b	0.2213142304538255	0.00387073791856996	
Rae1	-0.00995537428334895	0.8791880316604535	
Pias2	0.02110803679986359	0.803023340460322	
Nadk2	0.8779542688499655	5.542042405428857e-7	
	-0.2989516721917502	0.0018574416856015964	
Cnot2	-0.18678213069562385	0.05294805327977228	
Inpp5k	0.18942405447359792	0.03445968090608172	
Cwc22	0.20620871830204765	0.00008504815450873684	
Pdcd2l	-0.08957876226813538	0.27811462090919803	
Nt5dc1	-0.3116200098465995	0.07771416531192603	
Grsf1	-0.23647447159308982	0.03265703541337703	
Tbcel	-0.07753159309551542	0.26412868463969286	
44449	0.12451533616767424	0.2015113089511454	
Rtkn	-0.6282331578180769	0.0008662314299145482	
Rps19bp1	0.08048307600173318	0.004181981848415377	
Ccdc104	-0.1314089335446936	0.24496253374265153	
Wdr26	-0.14447788567201492	0.08297102143305068	
Sdhaf2	-0.21226534943065703	0.07021714997886312	
Zfp57	0.10275108958866412	0.26407096984991396	
Pqlc3	0.01972261873980748	0.8320913270179645	
Btbd9	-0.05435994086568489	0.33544565780955893	
Lin9	0.23179510728121036	0.0022202838167865455	
Kiaa0556	0.829469237979508	0.03000807298070198	
Vps52	0.12834203932595653	0.08125076677513703	
Wdr60	0.3231673335465088	0.06987684793147711	
Fam221a	0.876041732207552	0.10117643158228086	
Rcor2	-0.5298902269659171	0.005154047026766283	
Crbn	-0.0027660752633206116	0.9611795418248826	
Stbd1	0.30264130845745163	0.3226635565577658	
Cstf2t	-0.16208387194950802	0.06913283271382151	
Mmaa	1.1312622721321965	0.005514097817756967	
Pcyox1l	0.44307764063256605	0.000052695523654544676	
Rbm4	0.13396268486284588	0.25754794621417093	
Uba6	-0.2649876347997221	0.0017212354485887026	
Utp15	0.2030784261289972	0.07954698023648149	
Ccdc134	-0.6627504908454289	0.000055418148876610594	
Emc1	0.20424089153333855	0.4554809783680472	
Spice1	0.34097743705968664	0.0001779834571186372	
Itch	-0.46705035170943177	0.000006719663581981608	
Uba3	-0.5527398995622548	0.0003785426827679893	
Fam60a	-0.09615038377603417	0.24347257488537538	
Scai	-0.23875931812766715	0.013971033549629062	
Ank2	1.258268359608939	4.005868342456449e-8	
Ank2	1.563476951783314	1.2264534964340058e-7	
Tsr2	-0.07561558846644408	0.5580108259098739	
Ppfibp1	0.6477700998593207	0.000029676171380963855	
Endov	0.2574250295348574	0.08024102037444529	
Dido1	0.405835887470801	0.00009542322243085073	
Otg1	0.08276281543208602	0.1326863061896216	
Atg4a	-0.08201228377918042	0.5655942161914429	
Gan	-0.8786815040003036	0.0000043079580603305106	
Pgm2l1	-0.09069491077528029	0.2467094069044401	
Nhsl1	-0.7689985846790779	0.000023946710109300552	
Immt	0.3532340553075317	0.014451307279844545	
Parp9	0.7863058141729564	0.00016518083885649394	
Ybey	0.2119177899510622	0.021393370575573396	
Acat2	-0.5330494766559037	0.000003974287993324569	
Gramd4	0.7846032515248406	0.039337104017256846	
Cntrob	0.1986113233662144	0.11991962137708229	
Tceb3	0.022271590622616452	0.8688994533626575	
Wdr37	0.004000821508522665	0.9655777556743418	
Mfsd6	0.17362689578535856	0.07673094098945148	
Pi4k2b	0.005635023921772743	0.9290579808910149	
Abi1	-0.08123949336285832	0.06305116699517886	
Gatc	-0.0338629685528513	0.8867036262359557	
Samd4a	-0.5568283736008806	0.000007661723954019237	
Dctn4	-0.16674859710500134	0.00012075890905684582	
Cdan1	0.3332984584034933	0.0487740057560856	
Ttc19	0.18865464871120285	0.12806322427809902	
Synpo	0.13257190776285174	0.26524128867740837	
Vwa8	0.20245406855849588	0.0013811474922176788	
Vps53	0.03791234951967631	0.3305874326622815	
Prpf31	0.11395036367231089	0.005370012776490402	
Nhlrc3	-0.18268181569662292	0.00470322486010669	
Rybp	-0.46963081230957526	0.016704816534943358	
Ufl1	-0.007437331001286202	0.9593122213251633	
Phf20l1	0.1485487469170232	0.00036794724853010246	
H2afy2	-0.6833540351499309	0.018259117190319345	
Timm21	0.4337351221736562	0.006669196627320788	
Bcas3	0.007617142569407236	0.8435803851539159	
Nemf	0.7005354689005348	0.047890677097181374	
Pabpn1	0.012276738649350156	0.7956756412968186	
Micu2	-0.0031788758251276414	0.9822184511486969	
Mina	-0.04081269821898325	0.6858437131877824	
Lancl3	-0.7938018603492981	0.0025115284112205887	
Ttc27	0.26397118985075185	0.00001869173959255286	
Inpp5f	-0.10506333596954721	0.24462870815183238	
Mknk2	-0.7623110340921543	0.0000019330203878950177	
Kctd20	-0.31960170657774395	0.04254664764858388	
Vcpip1	-0.01860455774860763	0.7900276317851441	
Ston1	0.20092680315230618	0.14406234374864677	
Fam160b1	-0.04908505952606264	0.2990996874988804	
Txnl1	0.05844692270072661	0.4571560193915092	
Dmtf1	-0.052750692838703726	0.6162360207784893	
Klhl11	0.050821934387829365	0.12866900097193107	
Pus7l	0.2540855996042783	0.0065729393942682715	
Snx30	0.005050097480173592	0.9516926291043026	
Trmt6	0.01706963068940296	0.7797702146603687	
Nup88	0.11793481532511228	0.11796396252371824	
Nkiras1	-0.20136820756321683	0.15583463959831198	
Ppwd1	0.215584526745314	0.005830645982014143	
Pask	0.601132472583042	0.0013743890978018508	
Rdh13	0.272254942106923	0.004784722319254367	
Bola3	0.4787762893865982	0.010142839085678368	
Naa30	-0.14284776716760808	0.005970452295086795	
Smco1	-1.4927172986742114	0.0605144266061705	
Tab1	-0.1275898800134335	0.08733737413304053	
Galnt13	-0.13816125212754451	0.6500121928430529	
Clasrp	0.26468849408564354	0.041416357891270586	
Snx8	-0.03692653385069931	0.735797531165465	
	-0.2929103264895162	0.00035273559622998033	
Rcor1	0.05215354523877154	0.17131417814575894	
Scyl2	-0.5981178057114946	4.319214255468475e-8	
Slc38a2	-0.9633978199612185	0.00000947714984019063	
Sik2	0.10440533885050397	0.030238846432135535	
Nedd4l	-0.02159196092460491	0.7883553420590262	
Cdc34	-0.9221142477754765	9.871133331951613e-7	
Pars2	-0.1611025005884232	0.14957251296000784	
Polr2b	0.29004575065716043	0.053333403767491606	
Brf1	0.15006334888610923	0.23381293875983453	
Aqr	-0.0837315535480292	0.29933346323934573	
Setd1b	0.4253336873359496	0.000004146460956027544	
Rfk	-0.10268347608813357	0.08247998352456427	
H6pd	-0.1846564404828699	0.24906863197029178	
Ltbp1	0.02944454869763256	0.8892466677842245	
Smc5	0.14143939977006406	0.022456588084972806	
Smc4	0.23322024120630228	0.2964268822892839	
Smc2	-0.4772736006319627	0.0007289876605449744	
Rab43	0.5738134916143902	0.004001610119302863	
Leprel2	1.9025888451956738	0.00030507421386611586	
Adprhl2	-0.03511320213553292	0.7071643487532979	
Rpgrip1l	0.3679436993031468	0.10605876121293273	
Akr7a2	-0.550713840295657	0.00008995406835761259	
Tp53bp2	-0.3115976835630601	0.0026421394799809564	
Ppm1f	0.25841133918068315	0.06669884362768237	
Tbc1d14	0.04762707952389645	0.4971453862795322	
Uaca	0.03787257585740688	0.5223923710627868	
Tenc1	-0.11196180453586455	0.14703545417948483	
Lsm14b	-0.08471901979145491	0.2117427041729748	
Rbm28	0.25860123789743156	0.13362833805320137	
Eprs	0.7526508469616803	0.0006709965862683095	
Rgs12	0.13463108042758182	0.02525919083662575	
Arhgap29	-1.203371286700745	0.0000028935798169815093	
Wdr47	-0.35382873135062765	0.001259365675750511	
Tcerg1	0.3223948329876093	0.000025727927155681923	
Lonp1	1.6734932478385245	4.6677383446229875e-8	
Bcor	0.026376171588567095	0.6504840353979991	
Hist1h2bp	0.49718739845239474	0.00006148126090146805	
Hist1h2ak	0.6628660678988941	0.02185980498559031	
Calcoco1	-0.6800673204379504	0.002623728088030204	
Tshz3	-0.18909045983411987	0.016732689744860814	
Ogt	0.12700413590426562	0.09125478241565095	
Cherp	0.07615446868762996	0.20046363785802865	
Sugp1	0.15466627706947664	0.0030783774380031873	
Ccar1	-0.0614113739786442	0.2726056715085916	
Sltm	0.32077045387376246	0.00022688555694646325	
Trim32	-0.16477240413539368	0.04509083268025826	
Nav1	-0.1283500248205082	0.08821606083518266	
Synj1	0.07842314103157202	0.4398895161482464	
Rapgef2	0.46278496259384133	0.0018404965082116414	
44447	0.8788590151441089	0.000936658448651578	
Ep400	0.4485102526082375	0.0015892738414654793	
Mboat7	0.6989869467598154	0.08345097416156697	
Kat5	0.3795350731002672	0.00038586798163886776	
Zc3h3	0.07823449466549152	0.5169634318147805	
Wibg	0.08879043193332706	0.21071538267738346	
Phc3	0.10923223105888519	0.1490884936485154	
Pgp	0.31592601702788176	6.368079003436361e-7	
Fbxo4	-0.47354942459171184	0.0019205186127367933	
Vps37a	-0.6270634443464639	0.0020927864106979697	
Aldh4a1	-0.2249348756325333	0.005478058191010657	
Ngef	0.7327471627656374	0.20377221542878257	
Ints5	0.036357926942208706	0.5326520852147032	
Epn2	0.11338868884825436	0.18020901412265702	
Eif2b5	-0.021762347767852346	0.6834173214572477	
Rftn2	0.546022719144234	0.001351208567082488	
Dym	0.04178714558862842	0.6275170531611056	
Gatad2a	-0.2604388060549068	0.001973753424588093	
Cog3	-0.3991609129383348	0.00007280515026284145	
Slain2	-0.09238930570168342	0.1237497536185415	
Gnl3	0.4791259710072059	0.024589962440595144	
Bag5	-0.20539040576810608	0.015770341673111355	
Cwf19l1	0.3086041922783751	0.00003811730732933482	
Myl6b	-1.915942472137689	0.038395849080230665	
Pdlim5	-0.17711063712858105	0.043149319311260925	
Steap3	-0.12146748320208667	0.6342424402007225	
Bag4	0.10681798315359248	0.2129514557748003	
Lrrc20	-1.1895582301476348	0.00006351999520300827	
Ccdc132	0.11958731899657496	0.08035415750192919	
Dis3l2	0.15695315492144934	0.01617786116742725	
Pygb	-0.26827149659524757	0.0003652454478115346	
Fermt2	0.45461689575586856	0.0057248249634353834	
Tmem230	0.3431547140097959	0.08443961827577254	
Nupl2	0.3719366112926159	0.0023851406078815836	
Csrp2bp	-0.06437367059288511	0.5245473384194332	
Zmiz2	-0.4194118358663649	0.008605649756923826	
Copa	0.42568983611676925	0.0006246342754108869	
Sidt2	-0.05916351673447066	0.38721242872649514	
Kdm1b	0.15799984690432933	0.22226318944449644	
Prmt5	-0.17794959207485478	0.005412417061524099	
Fbxl8	-0.3408806634017121	0.030661655402981273	
Plcg2	-2.7177429526099144	0.000015218254258314053	
Cdc123	-0.18487645642715214	0.0833578004910593	
Rfwd3	-0.37222011582068726	0.021278626927843162	
	0.1465231316863865	0.0856256013713902	
D2hgdh	0.2996349061772938	0.04573843620328097	
Ints4	-0.0028652860398967524	0.9120740881890114	
Pak2	-0.3327951850022589	0.002980203067800539	
Mark4	-0.279570503265045	0.05322071214095117	
Tmem259	0.1806758274656868	0.5633158372320662	
Tbce	-0.09563350379329456	0.1884375844491968	
Peo1	0.2978611651123667	0.047541180190865784	
Mical3	-0.06960759227969632	0.3451366784868336	
Nradd	0.9308965326847469	2.951090622467369e-7	
Aspm	0.40383940659517475	0.00043918709453401	
Crocc	-0.19215479821763712	0.2122586164357682	
Trip10	-0.5394751966971905	0.00009413520128723709	
Stau2	0.025269655696729725	0.7979653037607434	
Ahctf1	0.4844768600471546	0.09152621510785919	
Ago3	0.09625196166232365	0.14594674323115214	
Ago2	0.11076513071193204	0.005858243136338313	
Ago1	0.13154226183330356	0.11497850895609504	
Hmgcs1	-1.488726649828043	0.0000024989472421629462	
Cdc73	0.06634396366236654	0.17202895768367008	
Acad9	0.17467276805105353	0.0028895377083770343	
Gas2l1	-0.47649142733739436	0.0020116399560209295	
Afg3l2	0.6040625977519849	0.0007179926816029703	
Eif3b	0.06054999247394964	0.2188948436271101	
Acsl5	0.6574987513555635	0.09565471913921604	
N4bp2l2	0.10095569084063674	0.23887848929409383	
Mrpl48	0.25652002906242655	0.02988851630655029	
Nudt13	1.186824455707003	1.7154945238943398e-7	
Amdhd2	0.25108625212898966	0.11970036339335297	
Rbm17	-0.1076346135014414	0.19149347924864507	
Cdc42ep2	-0.92526730222746	0.00000897716093005967	
Commd10	0.020452377361902217	0.6167903312316203	
Kiaa0391	0.47096940208710714	0.019375979295922895	
Ammecr1l	-0.5922507214601845	0.007416528718452708	
Tma7	0.12222350565521077	0.429615518539114	
Aldh1l2	1.925129530470264	2.038385753797213e-8	
Oplah	0.45536095226262197	0.01169250590454636	
Gtpbp10	0.7957418985014391	0.005874066741571712	
Bclaf1	-0.11701920743753244	0.16607503572744017	
Scamp1	-0.10648583317965214	0.1446454621684074	
Akr1c18	2.1811636818720666	0.00001598557832254989	
	0.23939440649424526	0.09234890294044974	
Ift80	0.06074625621794431	0.5301405088326866	
Reep4	0.08536666401093695	0.7388340221658808	
Lmbrd1	-0.352323992771299	0.00037933531174488063	
Ipo13	-0.2394596883187594	0.0035214720643670836	
Cyp51a1	-0.0000775336112468651	0.9998553299688665	
Cox19	-0.1882317366718259	0.21019610768055613	
Gmds	-0.1594120282216528	0.021439455772237045	
Cdk17	-1.0031196065560324	0.000003061855194726721	
Gfm1	-0.05397237922287078	0.48197462560627813	
Wrb	-0.08687896532448276	0.7035542345557245	
Kctd15	1.0815106531948353	0.000005063148604603684	
Fgb	0.3127022751180982	0.46248574013754074	
Tbc1d23	0.07995856251311015	0.22607246969347783	
Tssc1	-0.048571973581417106	0.5271656153266026	
Taf10	-0.1077268927959876	0.12900943952422586	
Zbtb20	-0.10584246880595473	0.4642316631093602	
Arhgap18	-0.4604952910703515	0.028186012960405064	
Katnal1	0.03748921953778588	0.42558659995720516	
Hspa12a	-0.321734864662571	0.023567825066261	
Dcun1d3	0.5122528791137644	0.00010607915434458087	
Cnot3	-0.018396157490533246	0.2798022251625277	
Dph3	-0.0504780727320691	0.6259343158629918	
Taco1	-0.061472264194071875	0.7248793354513006	
Ints9	-0.10753989371332097	0.18721178231577582	
Plekho2	0.3463151533062291	0.0000032599357526376168	
Kiaa0319l	-0.9296347950837499	0.000013145710082222426	
Galm	0.11563512458244993	0.6490850029260911	
Pdxk	0.14364375104121258	0.23929782941383237	
Saysd1	1.265657703757323	0.010283520281112507	
Snrnp27	0.2508062587695912	0.0018028468354249017	
Cmc2	-0.21717809230841204	0.0005201304583710001	
Mettl5	-0.4700081991702931	0.007807657378482591	
Tmem41b	0.42545138403438965	0.2938218541809719	
Cc2d1a	0.7464049758923724	0.0387415919123675	
Angel2	-0.03280054002055267	0.6163839784670525	
Lrrc41	0.019583935686095514	0.9109753124747019	
Stx5	0.20591269216759084	0.24336964806806735	
Alkbh3	0.09156871296456166	0.2769416345100363	
Tdrd7	-0.2096784330797183	0.09939987896752267	
Tcp11l2	-0.04315861338247356	0.775534707537573	
Spp2	0.027090602748416116	0.6584001329029981	
Wipf1	-0.24877432786649056	0.013030077221902891	
Sde2	0.16944247124989684	0.0041076568942053256	
Trnt1	0.20221720610367702	0.07178441973762789	
Ppp1r11	0.3476554799243482	0.00893548549963261	
Dnm1l	-0.14942350401917254	0.053059687254852994	
Dnm1l	-0.33495981600754215	0.005814330029415216	
Pnpla8	0.557008757975158	0.004692905654117818	
Phldb2	0.8237436370767169	3.8973438742271246e-8	
Spats2	-0.2678046197364829	0.019604690300662406	
Pnpt1	-0.10023855424703038	0.22936023137537892	
Nek9	0.010764924983560633	0.8809662609562866	
Unc5b	-0.11283370034780023	0.03703756673055916	
Wdr11	0.15577413823860126	0.07121275110540486	
Coq9	1.1066644646732602	0.0004716798162666479	
Kct2	-0.48759982048817374	0.000005856358758733407	
Polr1e	0.36956667704610513	0.08441088685439456	
Neil3	0.5424690026167606	0.00005073951913659314	
Slc31a1	-0.5980260481183219	0.0000048668806254179	
Pacs1	0.2924970381682433	0.005246233395037378	
Lyrm4	-1.4559935194810871	0.0000014826192204668844	
Arfip2	-0.11945930219600588	0.15421190370063112	
Nat10	0.660847725874352	0.015115942677937415	
Gin1	0.07408767377024711	0.1793768237921343	
Abcf3	-0.017017275221245517	0.7760101766463655	
Mmgt1	0.2852350861047512	0.4291700354310986	
Fn3krp	-0.47401650305574267	0.00003681820105920029	
Gtf3c1	0.3945973016558738	0.05608816836900627	
Mtmr3	-0.022013075651721132	0.7029328742248817	
Colgalt1	0.2224411433130986	0.06917702908082492	
Anln	0.4569888935627569	0.000028388785042109525	
Gulp1	1.9487748562705476	3.768967153355307e-9	
Ints10	0.13289917544745156	0.01406581632853263	
Alg3	0.8208583028028572	0.046702200766421	
Leprel4	0.4176238086174705	0.0005996998575536454	
Sdha	-0.444036003909504	0.011461616364998395	
Sirt5	-0.11590978400257151	0.26673256106612514	
Os9	-0.3020321362458298	0.0015272116355869666	
Agpat6	0.15087798225422935	0.6111684409410124	
ptplad1	0.8640785659024249	0.021109244362086763	
Edc3	0.13484085940887694	0.11417023218163247	
